,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
547,548,89,867,2017-03-06,True,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079.0
550,551,0,3382,2017-10-15,True,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659.0
551,552,21,333,2017-11-30,True,Approved,Solex,Standard,medium,large,1071.23,$380.74,34244.0
554,555,90,1198,2017-05-08,True,Approved,Solex,Standard,low,medium,945.04,$507.58,35052.0
556,557,54,170,2017-01-16,True,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145.0
563,564,45,1913,2017-11-18,True,Approved,Solex,Standard,medium,medium,441.49,$84.99,41064.0
567,568,10,1032,2017-08-04,True,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,38693.0
569,570,68,1396,2017-12-21,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0
571,572,4,2770,2017-01-27,True,Approved,Solex,Standard,medium,medium,1483.2,$99.59,38647.0
573,574,89,2518,2017-01-25,True,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42560.0
574,575,18,3197,2017-06-26,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226.0
577,578,63,1579,2017-10-13,True,Approved,Solex,Standard,medium,medium,1483.2,$99.59,38647.0
578,579,51,1979,2017-05-31,True,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",39915.0
579,580,66,1447,2017-04-13,True,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487.0
581,582,9,1224,2017-08-03,True,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549.0
585,586,95,1047,2017-04-14,True,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874.0
587,588,44,823,2017-08-30,True,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672.0
589,590,0,1141,2017-02-16,True,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,33364.0
592,593,20,1399,2017-12-14,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303.0
597,598,15,1665,2017-01-03,True,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693.0
598,599,45,1059,2017-12-08,True,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38216.0
600,601,76,1466,2017-11-27,True,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",34556.0
601,602,89,3477,2017-08-23,True,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,37874.0
602,603,52,3318,2017-05-12,True,Approved,Solex,Road,medium,large,1777.8,$820.78,40670.0
603,604,96,2490,2017-03-04,True,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",33364.0
606,607,48,2754,2017-05-28,True,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848.0
610,611,85,368,2017-12-06,True,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668.0
613,614,24,2536,2017-03-08,True,Approved,Solex,Road,medium,large,1777.8,$820.78,42696.0
614,615,81,375,2017-07-22,True,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,36145.0
615,616,9,2694,2017-07-13,True,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549.0
617,618,79,3016,2017-06-27,True,Approved,Solex,Touring,medium,large,2083.94,$675.03,40303.0
627,628,3,2060,2017-02-17,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167.0
629,630,92,2853,2017-10-10,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259.0
631,632,62,3164,2017-09-10,True,Approved,Solex,Standard,medium,medium,478.16,$298.72,33879.0
632,633,49,2211,2017-09-10,True,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,33259.0
634,635,41,2296,2017-08-31,True,Approved,Solex,Road,medium,medium,416.98,$312.74,35560.0
646,647,54,2175,2017-03-05,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0
647,648,84,485,2017-10-16,True,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0
651,652,4,1739,2017-10-23,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573.0
652,653,26,2700,2017-06-28,True,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115.0
656,657,22,3190,2017-02-21,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
658,659,0,2240,2017-04-18,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,33552.0
662,663,71,2486,2017-05-15,True,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996.0
663,664,100,2383,2017-01-21,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364.0
664,665,35,759,2017-10-09,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
665,666,62,2777,2017-02-16,True,Approved,Solex,Standard,medium,medium,478.16,$298.72,40410.0
671,672,32,940,2017-05-22,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
672,673,61,1952,2017-07-08,True,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,34143.0
673,674,69,1618,2017-12-02,True,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0
674,675,0,1817,2017-07-05,True,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707.0
678,679,74,693,2017-12-20,True,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,38193.0
679,680,32,2151,2017-01-31,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
680,681,75,3085,2017-12-05,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0
688,689,88,2310,2017-12-13,True,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",40303.0
692,693,8,2999,2017-01-24,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",33549.0
693,694,0,294,2017-06-15,True,Approved,Solex,Road,medium,medium,416.98,$312.74,34165.0
697,698,88,623,2017-07-02,True,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586.0
699,700,58,2153,2017-08-02,True,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295.0
701,702,54,2368,2017-01-05,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0
702,703,24,211,2017-10-02,True,Approved,Solex,Road,medium,large,1777.8,$820.78,33455.0
705,706,54,1329,2017-01-05,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0
707,708,80,2587,2017-06-02,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455.0
710,711,35,1117,2017-05-05,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527.0
712,713,47,2638,2017-06-06,True,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",37823.0
713,714,0,2554,2017-03-20,True,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367.0
715,716,91,1929,2017-09-08,True,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367.0
719,720,0,1480,2017-10-16,True,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,38859.0
723,724,53,521,2017-07-29,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0
724,725,29,2839,2017-12-13,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0
727,728,14,3048,2017-10-09,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838.0
729,730,62,1721,2017-09-09,True,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378.0
732,733,50,679,2017-05-12,True,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668.0
733,734,74,2989,2017-04-30,True,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,37823.0
734,735,32,2485,2017-07-18,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,34527.0
735,736,55,459,2017-06-30,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,34143.0
736,737,42,669,2017-01-10,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0
739,740,3,2908,2017-02-06,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167.0
740,741,56,1340,2017-12-02,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244.0
742,743,28,445,2017-02-22,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455.0
743,744,78,463,2017-03-20,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38206.0
745,746,98,1210,2017-05-31,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
747,748,80,2865,2017-12-30,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047.0
748,749,9,2167,2017-07-17,True,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549.0
751,752,59,1881,2017-10-29,True,Approved,Solex,Standard,medium,large,1061.56,$733.58,40779.0
754,755,53,229,2017-08-11,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0
755,756,60,2383,2017-07-14,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779.0
757,758,94,3278,2017-11-09,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434.0
758,759,94,3435,2017-07-05,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434.0
759,760,8,1068,2017-06-22,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",41701.0
763,764,69,3435,2017-06-28,True,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0
766,767,31,2554,2017-04-06,True,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218.0
768,769,69,285,2017-01-09,True,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0
771,772,58,1694,2017-05-10,True,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,41047.0
774,775,31,94,2017-09-04,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031.0
776,777,35,3335,2017-02-04,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527.0
778,779,2,2832,2017-06-15,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
780,781,0,897,2017-05-10,True,Approved,,,,,311.54,,
783,784,81,2755,2017-11-05,True,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,41533.0
784,785,34,3094,2017-02-03,True,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,40336.0
785,786,0,666,2017-04-14,True,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,35667.0
788,789,69,1877,2017-07-03,True,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,42226.0
791,792,80,3061,2017-09-15,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455.0
792,793,3,283,2017-04-27,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,39526.0
793,794,71,1030,2017-11-20,True,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996.0
797,798,3,729,2017-11-06,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40670.0
798,799,3,2508,2017-11-04,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40336.0
805,806,82,3028,2017-06-21,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,40553.0
806,807,12,3284,2017-02-17,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
809,810,47,1016,2017-08-16,True,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991.0
810,811,19,700,2017-07-10,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0
814,815,22,3421,2017-10-19,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,42696.0
815,816,95,892,2017-09-08,True,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874.0
818,819,38,2306,2017-05-12,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167.0
820,821,2,3091,2017-01-24,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,37659.0
821,822,45,995,2017-02-11,True,Approved,Solex,Standard,medium,medium,441.49,$84.99,33879.0
824,825,30,513,2017-01-03,True,Approved,Solex,Standard,high,medium,748.17,$448.90,33552.0
826,827,27,532,2017-08-03,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334.0
829,830,82,2509,2017-11-08,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226.0
830,831,23,2524,2017-01-25,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,39031.0
832,833,44,3175,2017-03-14,True,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672.0
839,840,30,3263,2017-12-07,True,Approved,Solex,Standard,high,medium,748.17,$448.90,33552.0
840,841,45,955,2017-01-16,True,Approved,Solex,Standard,medium,medium,441.49,$84.99,37220.0
841,842,0,294,2017-09-06,True,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,35707.0
842,843,21,2783,2017-02-11,True,Approved,Solex,Standard,medium,large,1071.23,$380.74,42404.0
844,845,81,1003,2017-04-14,True,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498.0
847,848,38,959,2017-08-28,True,Approved,Solex,Standard,medium,medium,1577.53,$826.51,39526.0
848,849,57,27,2017-07-18,True,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,42145.0
850,851,0,3086,2017-12-12,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710.0
856,857,32,2344,2017-09-10,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
858,859,40,967,2017-03-13,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,39526.0
860,861,16,2628,2017-07-10,True,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586.0
862,863,100,2412,2017-03-07,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364.0
869,870,19,3078,2017-01-19,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0
872,873,78,3180,2017-05-17,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,42226.0
873,874,73,2054,2017-07-25,True,Approved,Solex,Standard,medium,medium,1945.43,$333.18,40553.0
874,875,86,178,2017-10-21,True,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206.0
875,876,40,2341,2017-07-02,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,41848.0
876,877,7,1082,2017-11-13,True,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38693.0
877,878,1,1980,2017-06-06,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,42226.0
879,880,45,1512,2017-03-18,True,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258.0
881,882,66,1537,2017-05-11,True,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487.0
884,885,36,482,2017-02-23,True,Approved,Solex,Standard,low,medium,945.04,$507.58,35052.0
885,886,8,1298,2017-02-24,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649.0
887,888,55,461,2017-12-10,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,42295.0
889,890,100,2140,2017-02-01,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838.0
890,891,40,943,2017-09-09,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0
891,892,0,2384,2017-07-23,True,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,38258.0
893,894,6,2997,2017-06-29,True,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659.0
896,897,46,1935,2017-10-02,True,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427.0
897,898,0,1710,2017-04-03,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0
898,899,96,1513,2017-07-30,True,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539.0
899,900,77,2567,2017-08-09,True,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553.0
902,903,81,2688,2017-05-10,True,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429.0
905,906,60,1060,2017-06-26,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",38647.0
906,907,5,2684,2017-10-16,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,33549.0
909,910,84,3285,2017-12-11,True,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,42218.0
910,911,36,2473,2017-05-11,True,Approved,Solex,Standard,low,medium,945.04,$507.58,35560.0
911,912,89,3044,2017-02-19,True,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079.0
912,913,93,367,2017-03-26,True,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,33364.0
913,914,85,2537,2017-10-29,True,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,37626.0
915,916,76,1368,2017-02-27,True,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922.0
916,917,53,224,2017-11-15,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470.0
919,920,78,2309,2017-01-26,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193.0
920,921,53,2734,2017-10-19,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0
922,923,69,1181,2017-06-04,True,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0
923,924,2,295,2017-09-19,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
925,926,23,949,2017-04-17,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,36334.0
926,927,63,2378,2017-09-29,True,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
927,928,80,1363,2017-10-04,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455.0
928,929,24,2599,2017-11-07,True,Approved,Solex,Road,medium,large,1777.8,$820.78,40670.0
931,932,50,2494,2017-08-04,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
932,933,79,508,2017-01-17,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,41345.0
933,934,78,2475,2017-07-10,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193.0
937,938,56,1478,2017-12-11,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244.0
938,939,67,534,2017-01-19,True,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0
939,940,97,3197,2017-04-13,True,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549.0
941,942,11,2505,2017-12-18,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303.0
943,944,42,1278,2017-07-31,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0
946,947,38,729,2017-09-12,True,Approved,Solex,Standard,medium,medium,1577.53,$826.51,37220.0
952,953,49,2481,2017-06-23,True,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,37220.0
953,954,39,273,2017-07-09,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336.0
955,956,40,152,2017-05-18,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0
957,958,15,233,2017-12-13,True,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693.0
960,961,40,2924,2017-10-27,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38991.0
962,963,52,43,2017-10-30,True,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220.0
963,964,55,2142,2017-02-14,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823.0
965,966,41,636,2017-11-30,True,Approved,Solex,Road,medium,medium,416.98,$312.74,35560.0
966,967,45,1000,2017-06-26,True,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071.0
967,968,36,1138,2017-08-28,True,Approved,Solex,Standard,low,medium,945.04,$507.58,36361.0
971,972,5,316,2017-12-17,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,37659.0
972,973,82,501,2017-07-01,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404.0
974,975,0,1904,2017-08-23,True,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38482.0
976,977,52,1946,2017-07-14,True,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220.0
978,979,18,2712,2017-08-21,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,41533.0
979,980,56,3314,2017-03-22,True,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,42295.0
980,981,10,2195,2017-10-23,True,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,35378.0
983,984,98,2403,2017-02-11,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
984,985,55,2336,2017-08-17,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823.0
986,987,37,2627,2017-11-27,True,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,39526.0
987,988,28,1193,2017-11-24,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649.0
988,989,64,499,2017-01-08,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047.0
990,991,89,2957,2017-01-02,True,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079.0
