,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
514,515,53,3330,2017-11-18,False,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,40779.0
515,516,43,1591,2017-05-03,False,Approved,Solex,Standard,medium,medium,1151.96,$649.49,40672.0
517,518,84,1996,2017-11-25,False,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339.0
519,520,88,1276,2017-09-21,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145.0
520,521,92,693,2017-02-18,False,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",38002.0
521,522,7,3013,2017-01-26,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888.0
524,525,37,1849,2017-04-27,False,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,40618.0
532,533,57,3381,2017-02-09,False,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259.0
533,534,14,1517,2017-04-08,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838.0
537,538,74,1042,2017-03-23,False,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,35470.0
541,542,96,1555,2017-07-08,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434.0
542,543,45,246,2017-12-03,False,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258.0
544,545,45,2336,2017-05-19,False,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071.0
548,549,1,543,2017-01-25,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
549,550,77,2839,2017-09-05,False,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553.0
552,553,96,2826,2017-10-22,False,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539.0
553,554,12,1707,2017-01-31,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193.0
555,556,91,359,2017-09-04,False,Approved,Solex,Standard,medium,medium,100.35,$75.26,34556.0
557,558,0,3481,2017-02-22,False,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105.0
559,560,7,695,2017-01-10,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888.0
560,561,65,2298,2017-01-01,False,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,40410.0
561,562,53,753,2017-09-23,False,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,37823.0
562,563,97,3071,2017-04-05,False,Approved,Solex,Standard,medium,large,202.62,$151.96,33364.0
564,565,65,2633,2017-09-23,False,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,33879.0
565,566,90,178,2017-11-28,False,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482.0
566,567,12,252,2017-03-09,False,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,34586.0
568,569,76,1094,2017-05-08,False,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539.0
570,571,2,1186,2017-08-20,False,Approved,Solex,Standard,medium,medium,71.49,$53.62,38573.0
572,573,89,2271,2017-07-06,False,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,36833.0
575,576,66,2538,2017-02-26,False,Approved,Solex,Standard,medium,medium,1163.89,$589.27,37838.0
580,581,52,2618,2017-12-19,False,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220.0
582,583,0,3053,2017-04-16,False,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339.0
584,585,56,1677,2017-03-22,False,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,42172.0
586,587,82,1320,2017-08-14,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,37337.0
588,589,7,854,2017-10-04,False,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,33429.0
590,591,87,1574,2017-07-23,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,35667.0
591,592,31,132,2017-03-21,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,33888.0
593,594,2,2118,2017-08-17,False,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487.0
594,595,84,825,2017-01-12,False,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079.0
595,596,86,1691,2017-02-01,False,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698.0
596,597,12,345,2017-08-13,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,42218.0
599,600,0,964,2017-06-24,False,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482.0
604,605,0,3023,2017-03-23,False,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,40649.0
605,606,70,2878,2017-12-30,False,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,36367.0
607,608,65,266,2017-09-14,False,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145.0
608,609,74,1409,2017-03-29,False,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668.0
609,610,85,3482,2017-10-20,False,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36833.0
611,612,2,3275,2017-07-20,False,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0
612,613,91,904,2017-03-03,False,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,40553.0
616,617,12,3285,2017-08-12,False,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,35378.0
618,619,12,3493,2017-03-16,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193.0
619,620,89,864,2017-06-22,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336.0
620,621,62,2510,2017-03-27,False,Approved,Solex,Standard,medium,medium,478.16,$298.72,41245.0
621,622,89,3097,2017-10-14,False,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,38482.0
622,623,94,2156,2017-03-01,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,34556.0
623,624,0,1600,2017-08-12,False,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0
624,625,82,2033,2017-09-15,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404.0
625,626,34,1999,2017-06-12,False,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,39526.0
626,627,90,968,2017-01-20,False,Approved,Solex,Standard,low,medium,945.04,$507.58,40672.0
628,629,100,2569,2017-03-11,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364.0
630,631,3,818,2017-11-20,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167.0
633,634,83,2069,2017-04-29,False,Approved,Solex,Touring,medium,large,2083.94,$675.03,38482.0
635,636,35,2836,2017-07-02,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527.0
636,637,96,524,2017-02-14,False,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539.0
637,638,95,1436,2017-02-11,False,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,39031.0
638,639,21,482,2017-04-17,False,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160.0
639,640,95,760,2017-09-05,False,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,42458.0
640,641,93,757,2017-10-19,False,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833.0
641,642,30,1570,2017-09-05,False,Approved,Solex,Standard,high,medium,748.17,$448.90,33552.0
642,643,0,3245,2017-09-28,False,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172.0
643,644,97,1841,2017-08-20,False,Approved,Solex,Standard,medium,large,202.62,$151.96,42458.0
644,645,99,3039,2017-04-27,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556.0
645,646,3,2590,2017-10-12,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,36498.0
648,649,53,606,2017-11-01,False,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470.0
649,650,42,761,2017-04-26,False,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",35455.0
650,651,64,3154,2017-03-11,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,42710.0
653,654,56,1775,2017-06-17,False,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707.0
654,655,8,46,2017-05-12,False,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",38693.0
655,656,26,3470,2017-12-28,False,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,42218.0
657,658,30,3076,2017-06-04,False,Approved,Solex,Standard,high,medium,748.17,$448.90,33552.0
659,660,87,2814,2017-12-17,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0
660,661,87,29,2017-09-16,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,35667.0
661,662,41,2072,2017-07-26,False,Approved,Solex,Road,medium,medium,416.98,$312.74,36498.0
666,667,72,3109,2017-06-14,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,37873.0
667,668,69,3190,2017-03-03,False,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0
668,669,68,3420,2017-04-07,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,36668.0
669,670,5,112,2017-01-29,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,37698.0
670,671,67,2874,2017-04-09,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0
675,676,30,1665,2017-06-26,False,Approved,Solex,Standard,high,medium,748.17,$448.90,33552.0
676,677,0,2609,2017-07-02,False,Approved,,,,,1972.01,,
677,678,61,626,2017-08-06,False,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172.0
681,682,34,1747,2017-06-23,False,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698.0
682,683,73,2095,2017-12-10,False,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499.0
683,684,99,1289,2017-12-19,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556.0
684,685,34,2347,2017-08-20,False,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
685,686,54,1762,2017-06-19,False,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,42172.0
686,687,66,1374,2017-05-16,False,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487.0
687,688,40,836,2017-08-01,False,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0
689,690,15,1371,2017-11-18,False,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,34165.0
690,691,8,1385,2017-03-21,False,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649.0
691,692,36,2744,2017-07-11,False,Approved,Solex,Standard,low,medium,945.04,$507.58,35052.0
694,695,78,1282,2017-11-22,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,33429.0
695,696,64,1400,2017-07-06,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,40410.0
696,697,29,2285,2017-11-21,False,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833.0
698,699,60,1535,2017-08-13,False,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779.0
700,701,51,2477,2017-11-20,False,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",35707.0
703,704,0,1874,2017-08-01,False,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,35470.0
704,705,50,2243,2017-03-26,False,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,42295.0
706,707,86,260,2017-08-18,False,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,36361.0
708,709,41,2606,2017-01-15,False,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693.0
709,710,5,437,2017-07-29,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,39298.0
711,712,82,2101,2017-01-18,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,38859.0
714,715,65,3393,2017-06-29,False,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42710.0
716,717,5,2167,2017-02-23,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0
717,718,13,2618,2017-11-16,False,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560.0
718,719,95,1753,2017-12-03,False,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,42226.0
720,721,5,364,2017-12-19,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0
721,722,27,633,2017-01-04,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,40336.0
722,723,19,1284,2017-07-28,False,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0
725,726,71,352,2017-01-25,False,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996.0
726,727,94,3486,2017-12-09,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434.0
728,729,52,1791,2017-01-15,False,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,35707.0
730,731,0,411,2017-02-09,False,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064.0
731,732,35,1644,2017-12-08,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527.0
737,738,26,2894,2017-01-21,False,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33888.0
738,739,37,2184,2017-08-16,False,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361.0
741,742,0,2419,2017-11-09,False,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0
744,745,69,255,2017-11-03,False,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0
746,747,32,3499,2017-06-21,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,40336.0
749,750,75,2195,2017-12-28,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,33429.0
750,751,14,1754,2017-05-10,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838.0
753,754,85,1192,2017-09-02,False,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218.0
756,757,27,2488,2017-01-25,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334.0
761,762,6,2055,2017-06-27,False,Approved,Solex,Standard,high,medium,748.17,$448.90,33552.0
762,763,44,1084,2017-12-10,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672.0
764,765,75,57,2017-05-13,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38193.0
765,766,93,418,2017-07-26,False,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833.0
767,768,81,2810,2017-10-15,False,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,34079.0
770,771,95,1286,2017-03-13,False,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,41533.0
772,773,39,2265,2017-09-26,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,36498.0
773,774,12,3402,2017-10-06,False,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
775,776,64,2701,2017-04-16,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,40487.0
777,778,90,1580,2017-11-05,False,Approved,Solex,Standard,low,medium,945.04,$507.58,35052.0
779,780,94,1608,2017-10-01,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,38002.0
781,782,69,3220,2017-02-12,False,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0
782,783,0,2453,2017-08-07,False,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874.0
786,787,67,2981,2017-05-25,False,Approved,Solex,Standard,medium,large,1071.23,$380.74,40670.0
787,788,89,1739,2017-08-28,False,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079.0
789,790,18,2346,2017-03-29,False,Approved,Solex,Standard,medium,medium,575.27,$431.45,35667.0
790,791,64,1147,2017-07-18,False,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",42172.0
795,796,71,1411,2017-10-15,False,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996.0
796,797,30,269,2017-02-08,False,Approved,Solex,Standard,high,medium,748.17,$448.90,33552.0
799,800,87,1200,2017-08-03,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0
800,801,21,1432,2017-10-09,False,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,38693.0
801,802,36,772,2017-12-28,False,Approved,Solex,Standard,low,medium,945.04,$507.58,35052.0
802,803,67,398,2017-04-12,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0
803,804,12,475,2017-03-21,False,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0
804,805,34,1753,2017-01-22,False,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,35378.0
807,808,99,2158,2017-11-10,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556.0
808,809,41,357,2017-07-27,False,Approved,Solex,Road,medium,medium,416.98,$312.74,35560.0
811,812,42,2153,2017-07-13,False,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0
812,813,76,673,2017-01-26,False,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,33429.0
813,814,0,928,2017-07-24,False,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667.0
816,817,18,2672,2017-05-07,False,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345.0
817,818,98,2989,2017-03-22,False,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,37823.0
819,820,32,3467,2017-10-08,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
822,823,51,56,2017-05-07,False,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",37220.0
823,824,75,3256,2017-06-20,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0
825,826,2,1307,2017-09-20,False,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,36668.0
827,828,36,1331,2017-04-10,False,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427.0
828,829,1,1060,2017-02-04,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245.0
831,832,16,98,2017-07-30,False,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586.0
833,834,88,1893,2017-10-23,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145.0
834,835,18,1477,2017-11-17,False,Approved,Solex,Standard,medium,medium,575.27,$431.45,34165.0
835,836,46,40,2017-12-16,False,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427.0
836,837,76,1791,2017-03-11,False,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,37873.0
837,838,85,2288,2017-10-20,False,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668.0
838,839,54,1779,2017-01-03,False,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,42226.0
845,846,95,1051,2017-03-26,False,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,36145.0
846,847,54,183,2017-02-28,False,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0
849,850,93,2207,2017-02-08,False,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,37874.0
851,852,4,637,2017-09-28,False,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
852,853,56,1190,2017-08-21,False,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,36146.0
853,854,32,2177,2017-03-25,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
854,855,2,1671,2017-06-15,False,Approved,Solex,Standard,medium,medium,71.49,$53.62,40784.0
855,856,0,2247,2017-02-12,False,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42710.0
859,860,78,467,2017-02-22,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193.0
861,862,92,71,2017-08-21,False,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37539.0
863,864,95,565,2017-01-03,False,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874.0
864,865,56,1211,2017-01-23,False,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,33259.0
865,866,87,79,2017-11-13,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,35667.0
866,867,45,1731,2017-04-14,False,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258.0
867,868,88,2685,2017-06-15,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145.0
868,869,98,3187,2017-07-23,False,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
870,871,38,3488,2017-10-22,False,Approved,Solex,Standard,medium,medium,1577.53,$826.51,35560.0
871,872,68,1970,2017-07-24,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0
880,881,43,1770,2017-11-20,False,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498.0
